price_usd
2351.61
873.42
6633.55
293.0
611.38
1261.3
3757.35
3691.9
16713.91
1226.31
237.95
440.27
6963.31
375.77
3069.41
199.31
8572.49
184.7
3920.7
643.16
1244.49
3670.76
122.3
617.95
286.61
4569.78
6528.15
4802.49
1607.71
2229.28
3402.6
377.69
3307.22
3805.81
1231.3
722.63
339.56
6671.82
3666.74
1571.97
189.23
3888.89
1749.81
4210.63
4380.17
596.1
1252.91
37144.94
1109.11
828.3
794.66
2762.2
832.62
31391.05
119.88
28074.13
6918.11
3945.95
816.56
797.02
13677.91
18306.01
576.07
102.21
236.93
84.27
2482.94
1986.89
3077.96
3500.31
1243.78
1876.24
4408.91
4698.07
15319.13
6959.64
52.66
3098.57
950.71
33806.15
3770.36
1507.07
30402.15
3829.48
2227.34
106.8
296.84
1701.32
30.67
121.13
3818.0
3423.69
741.85
2393.93
1512.97
2839.87
6466.6
1464.39
1182.52
2746.87
9324.55
440.03
736.46
590.85
57.09
390.74
136.52
792.76
3444.41
13570.49
3154.18
6648.21
111.4
33734.56
245.64
15688.09
377.17
263.64
102.01
311.87
1030.77
12306.99
1187.39
323.24
14240.22
405.78
182.68
16478.15
815.55
9362.41
14399.88
7559.41
1641.52
1482.86
509.65
111.16
99.67
3894.52
534.4
125.25
1628.19
185.87
35643.65
1732.62
30356.72
1873.73
3586.12
11662.35
479.33
5325.5
120.42
2969.73
891.0
8470.95
3371.97
489.1
638.15
31189.22
108.46
2366.03
3541.33
60.26
85.46
29925.94
2555.88
2480.94
5717.12
311.27
127.63
710.25
394.28
1320.37
27.54
6142.3
15492.8
15867.58
420.77
816.36
1692.24
7171.49
211.36
1691.84
2892.83
1092.85
561.46
1337.08
235.77
420.02
608.15
592.38
12786.62
538.03
11481.03
1727.58
1190.01
12276.94
256.87
904.54
13595.04
326.59
4121.99
1045.57
3773.53
481.57
483.27
57.43
124.4
4550.63
751.22
123.28
5058.95
182.08
2749.86
11399.53
469.87
1252.57
2069.87
111.74
5920.67
6020.32
949.27
3632.23
840.93
3562.86
674.73
38117.44
709.74
7339.58
6994.97
2754.66
3561.68
943.88
243.79
2330.56
124.04
392.5
105.63
331.07
236.48
758.41
134.26
776.67
14512.0
19767.75
2496.75
3584.72
54.0
2795.77
8077.64
17443.58
269.25
2617.68
667.24
734.78
275.63
19855.37
578.67
781.1
339.91
126.91
248.12
4548.39
3578.33
990.33
3897.76
53.02
1221.24
323.57
438.58
264.09
2057.6
1007.59
1284.39
13987.2
25.44
6813.82
1839.75
1815.8
7803.7
8700.15
255.98
309.99
479.22
6064.69
736.39
32071.43
23119.93
1676.84
7696.92
36339.45
739.0
1564.29
1220.4
1895.41
15503.56
2911.42
274.74
38316.53
14040.65
4316.5
847.44
214.63
290.51
613.35
25113.68
6663.46
14231.16
1749.16
1711.0
18723.28
1023.86
121.7
19742.95
884.12
1053.99
1649.27
1109.81
58.08
1144.35
22885.78
4145.2
6737.47
1238.03
1262.47
304.82
252.89
1985.79
81.95
1686.94
258.64
4684.58
3013.08
1382.51
2326.69
3547.55
6486.58
1901.76
788.68
6797.95
338.32
353.64
30.03
141.95
372.72
174.67
17077.58
223.86
411.64
386.73
59.07
835.54
882.86
4074.55
14000.56
18166.61
1355.15
1501.74
343.08
57.31
39.26
4722.2
791.99
429.44
14168.61
405.9
395.01
643.02
369.7
113.05
1339.25
17475.47
12617.92
147.93
10005.74
5268.87
1767.71
6249.11
392.91
79.64
830.85
269.16
793.4
9716.68
14062.37
3166.97
6968.49
1536.66
1599.46
2018.33
7022.06
28.25
406.41
6766.19
4234.43
5590.51
28.65
5357.45
375.12
1460.25
1787.16
135.05
111.77
681.22
974.46
45.71
284.42
1434.88
146.52
129.32
6840.44
400.89
928.52
511.51
1409.04
701.5
217.26
5423.24
337.77
845.19
52.95
1307.45
667.9
5064.23
6529.48
7130.68
17658.08
14726.59
2008.69
397.99
108.25
7055.74
412.54
1345.49
120.03
7886.27
7646.35
1976.81
7408.31
2727.52
2471.36
1184.48
6709.08
5891.72
3360.84
564.55
122.59
2512.05
1374.9
6628.28
124.41
5392.87
1613.84
23708.32
119.66
346.35
7002.86
424.4
1762.05
2095.39
2170.21
3023.09
313.2
462.94
4376.54
1674.07
434.71
397.92
1891.87
3084.09
4317.9
6196.68
31222.14
1118.38
374.72
994.6
603.6
254.91
85.84
3979.47
1091.31
2827.55
3358.1
35977.65
4387.52
4395.56
18668.5
281.68
1897.28
155.61
804.94
224.72
1832.75
2232.45
643.63
1491.09
970.48
1338.55
835.99
364.38
1158.3
112.7
1029.26
2462.57
5605.45
407.24
2679.21
34594.51
13331.46
102.36
89.5
404.72
336.12
108.03
7458.47
5427.56
5123.98
1192.52
8456.6
2850.18
868.35
1763.71
112.8
1835.11
107.54
5777.06
3371.04
1252.96
17385.9
2611.84
798.14
9636.31
608.55
1002.01
2918.43
54.93
6593.23
1955.55
126.27
5422.4
2862.91
11929.18
247.76
12132.53
271.86
538.28
1222.47
3389.31
1119.8
3563.15
2569.89
3487.12
115.2
17198.58
5298.12
112.17
1582.66
18153.26
207.99
27245.08
2676.3
12629.8
10485.93
5923.56
380.76
7103.66
4061.22
20765.92
112.78
2262.58
18054.82
7687.98
3809.2
4795.06
1476.07
1878.43
937.68
7271.55
379.33
6658.66
636.61
3252.41
681.28
1286.86
3494.46
876.18
8774.8
918.07
5551.83
507.27
3303.07
23719.38
2151.55
1756.8
13490.82
303.12
408.87
114.15
245.86
253.85
1397.26
276.53
1400.22
3550.7
831.58
110.6
24113.81
1814.76
1931.07
1121.7
251.95
1147.99
2666.68
650.49
124.89
54.34
1660.42
30324.15
431.19
16034.31
297.17
630.81
364.75
1673.05
3817.4
8773.67
1221.79
852.03
3586.87
963.98
762.64
2640.38
59.9
12702.28
3793.94
216.75
1397.34
9396.39
926.46
844.98
2768.72
235.41
7667.78
11240.09
6116.47
6573.36
784.29
3706.56
3450.86
102.99
3607.59
2757.12
8832.03
890.42
5159.42
579.78
743.72
834.43
2528.01
380.08
28533.14
4062.32
103.66
5504.05
33381.21
6570.22
2519.81
401.8
119.79
2306.05
266.95
38.96
3734.42
3613.52
595.18
214.16
112.31
1966.62
4462.09
2982.96
70.01
23801.88
27.28
189.15
8582.33
8378.06
19981.79
1699.4
125.3
835.31
14303.65
1964.53
1237.23
3710.75
116.23
29892.4
243.34
11527.74
532.3
113.78
653.36
353.57
686.06
395.42
300.24
76.91
393.79
4957.1
765.95
1248.43
1786.78
937.79
20255.67
770.09
857.84
159.18
128.58
483.01
3020.62
397.25
19717.44
1267.31
1315.59
6855.83
1316.11
570.99
129.82
333.71
5290.22
896.33
51.27
5872.87
713.56
57.95
2512.65
796.43
357.47
3703.78
113.5
3489.29
12898.33
8352.84
1670.02
607.2
493.9
1801.49
380.97
5786.18
28309.44
629.5
826.26
972.99
583.29
382.73
3078.29
677.94
6770.09
6014.94
310.51
153.34
17908.25
1295.16
3682.93
278.32
467.76
2469.84
118.07
902.38
125.62
163.28
518.17
7051.52
3389.94
1620.9
190.89
8375.47
3182.74
414.24
12663.53
352.04
6365.07
1312.34
3177.22
1658.56
1859.41
2450.01
364.6
1593.57
9447.58
211.89
419.78
121.96
37180.01
1785.34
377.53
244.57
396.18
7064.23
923.17
109.71
4131.37
2614.74
916.3
33180.27
4005.35
533.92
283.72
114.11
8202.57
11492.24
33916.23
139.42
1215.19
3432.56
303.23
1263.16
7244.33
1010.54
293.14
778.71
2796.66
2611.44
2470.22
56.33
12944.65
7525.33
843.71
6682.85
2483.02
5170.07
238.98
27.88
529.97
5398.16
11424.31
623.84
529.91
1452.41
9238.46
3537.45
619.67
9123.56
4271.5
2635.49
246.19
118.96
28.86
604.3
641.21
8839.17
6031.0
50.15
8763.2
2679.56
7339.17
191.84
18383.18
6701.94
225.1
13310.86
375.75
168.11
315.73
11803.33
3183.97
1766.64
3438.54
1962.52
226.92
26862.22
230.92
4067.72
1086.28
241.92
878.4
11598.55
5407.14
980.3
417.62
2639.73
2782.8
124.71
1817.51
58.19
976.29
1867.68
495.34
2758.38
768.54
287.08
4167.98
554.69
7351.18
24256.14
4614.22
3204.9
2204.65
533.24
292.73
127.66
5154.74
804.98
717.7
1809.07
4582.62
9011.2
3325.47
95.37
6907.06
13418.33
5250.59
214.41
356.16
1027.01
131.92
1231.85
2460.4
914.96
7215.17
10606.11
249.31
2501.85
119.4
1611.48
1771.8
2384.01
104.43
116.38
5272.09
14026.79
1741.65
3668.1
19608.89
18049.14
17368.24
2168.74
120.16
9030.82
14343.62
391.1
1306.9
152.88
1371.04
94.99
846.62
236.8
574.78
110.91
33570.8
1238.05
2886.83
441.77
38227.38
3539.08
1309.09
2444.53
28.33
854.64
3885.4
369.91
903.76
88.55
945.09
97.18
1979.62
611.35
115.95
26.87
3607.38
430.38
12409.84
399.39
1297.18
6707.78
418.95
5802.19
6853.64
1455.13
12478.77
1029.65
2563.01
825.7
617.96
18799.8
4900.25
57.37
5963.65
104.89
1721.3
1800.58
1239.96
4198.37
7212.86
898.91
387.81
249.26
5152.4
375.36
1194.96
9236.11
3562.86
1482.55
30226.39
16818.89
372.94
13549.45
398.78
1409.32
260.94
2173.48
1267.42
13206.85
338.33
15581.91
230.59
13506.0
1225.07
5149.37
233.99
12003.19
281.79
1070.64
1400.49
264.92
21827.64
11343.78
7537.34
198.8
6837.82
352.66
5805.98
6310.74
112.45
206.38
55.27
5803.87
10142.7
9767.54
263.6
418.06
1346.51
8058.59
16247.33
117.75
1426.61
1159.34
54.96
1855.54
209.31
58.75
1017.0
117.38
100.43
3705.13
1227.92
2108.48
141.84
6999.19
904.6
9348.65
1229.86
6411.87
137.34
11687.62
3942.55
125.62
13060.82
11160.8
3332.22
10563.98
27.5
4116.03
3846.5
7397.61
5358.59
905.05
415.32
3647.77
247.46
643.51
1931.97
37999.8
7306.88
5220.38
58.86
258.8
27.96
378.78
804.88
3245.05
383.04
6931.31
960.59
3369.34
1200.03
212.99
294.53
20306.48
1687.65
7892.94
4476.67
14288.02
569.67
45.6
18997.11
1271.36
207.46
940.4
35304.4
111.64
1293.63
898.34
558.06
529.73
4345.99
6988.64
32728.49
119.56
119.44
925.84
945.79
1495.92
5632.2
1016.55
7416.44
250.36
4708.31
114.64
229.14
363.73
14506.77
3338.13
5662.49
1123.16
3487.36
1109.33
627.06
4985.48
12376.29
13684.08
764.52
6357.48
1765.31
561.63
5863.25
549.38
4221.45
4362.2
6822.83
7708.92
510.24
606.02
1298.12
11098.02
1499.82
12454.12
243.19
368.77
11900.01
337.1
6626.8
227.72
508.76
2792.97
959.4
5544.93
1708.68
6861.39
1183.1
367.47
124.49
1246.01
5882.33
9232.04
1938.93
527.78
2493.3
5703.56
6973.6
1107.51
6107.27
51.48
33020.92
118.64
72.15
639.86
2079.35
28019.55
900.88
1306.67
1873.79
657.02
425.12
329.08
559.98
8776.51
387.66
4723.74
112.53
3732.36
244.34
1044.95
1198.8
320.67
31338.89
2538.02
7717.48
56.82
6480.5
1666.46
426.42
117.31
8988.47
7844.71
3463.34
2354.65
620.17
202.17
2166.7
139.08
16715.25
144.61
1662.47
370.2
25.67
553.55
2711.94
11477.36
3519.34
2382.88
3204.12
2803.57
3289.57
95.82
385.09
767.49
26987.06
342.74
1569.36
124.78
5949.37
871.87
253.25
393.16
7499.74
5365.98
108.69
23360.87
3743.07
1161.25
3090.47
126.09
382.47
1866.23
3519.03
1833.85
370.91
4327.86
3739.52
815.06
578.81
9692.37
3249.86
946.61
2389.82
1684.25
1121.16
6977.67
11887.44
7504.67
9909.85
28334.28
9155.46
832.92
1350.13
391.67
4036.58
955.3
306.82
3657.79
11917.5
6062.76
3757.13
2977.29
1422.64
2227.13
552.24
7698.26
560.44
246.46
813.25
50.21
1807.97
7237.81
2526.28
208.96
15711.15
2007.68
1309.05
328.89
6370.27
805.35
9774.09
112.81
312.26
1444.82
487.68
343.93
629.08
4580.12
1278.44
229.34
2688.85
3680.53
16543.17
1942.52
1209.59
3389.21
615.28
2004.43
3042.16
865.48
616.71
541.12
4989.15
3377.98
393.11
405.66
141.21
1328.15
26063.12
30567.92
374.4
12459.27
22248.9
9410.19
380.33
3627.28
9076.91
606.57
13838.02
909.55
1323.85
418.31
920.06
1307.29
1638.68
6657.6
183.96
4805.63
249.72
2716.49
2777.06
1780.44
3330.82
5050.62
76.86
118.91
555.99
3950.65
4085.37
555.76
4287.9
169.83
4629.3
4101.83
4388.27
3274.23
8459.2
846.95
124.87
4437.56
6935.2
3338.19
216.55
1168.9
619.49
5547.84
5886.55
6433.76
112.86
29.85
2111.82
348.21
4612.93
1161.0
5996.92
1967.3
195.39
7449.09
5108.79
1207.2
1849.89
402.42
9452.01
3627.35
1134.41
4347.78
1772.72
72.02
7147.77
1977.24
4828.29
789.37
18949.24
7558.73
822.08
501.55
3611.28
1380.84
248.29
115.72
175.93
2002.4
124.41
1134.29
13659.52
3162.75
2624.29
530.16
901.13
875.29
1573.76
100.7
4841.92
241.66
4089.17
12362.74
4910.34
176.83
563.84
229.33
2396.46
239.54
58.13
1394.92
479.11
1582.56
1329.42
11386.08
555.16
408.19
1652.41
5924.56
1239.8
13785.25
275.95
3389.44
143.49
114.13
1596.88
664.66
2557.47
3602.16
1356.52
8750.6
1153.96
4184.32
401.07
9113.27
255.09
395.42
6376.6
14191.48
7134.7
149.09
3160.96
1154.3
2900.38
53.11
54.01
2331.74
143.28
1339.06
228.52
2417.96
2735.89
7171.02
870.32
114.24
495.97
808.9
814.64
3398.55
155.05
1012.68
11696.98
24647.49
6558.13
240.22
3898.71
137.03
2571.13
21626.86
6925.72
231.65
177.66
919.64
22013.9
1663.78
35102.77
13079.92
111.81
3337.76
3687.14
17779.46
1544.61
10317.54
1226.19
2597.9
412.35
2096.01
374.01
923.95
3802.08
5299.56
17676.75
445.03
8234.86
1316.23
971.93
3329.59
921.27
1674.08
4336.97
1532.22
4150.64
1446.95
5777.11
7124.21
2646.29
5384.94
54.56
566.85
744.67
105.77
2884.8
86.23
25.34
1468.54
3707.61
53.39
6752.82
1564.47
563.86
852.51
1483.82
113.98
2309.11
3662.23
1714.45
5610.4
615.11
6488.6
127.01
921.74
32930.77
1403.84
2593.21
1069.52
18288.54
3640.76
239.98
32637.53
389.59
15252.72
3458.31
4713.15
30405.68
111.48
2667.19
16776.42
663.25
27.69
1099.48
612.54
354.39
13530.01
3392.64
83.75
6105.67
470.68
4538.13
3734.26
7577.38
1226.3
529.31
3292.51
2175.6
1824.01
3203.28
24.84
1706.9
16672.7
16531.03
931.42
3920.71
28.81
386.9
233.23
223.11
3578.85
721.93
3852.84
134.79
740.64
11520.07
243.42
2150.5
3825.36
453.4
1080.38
840.71
105.55
222.4
417.12
1523.99
9769.89
609.56
395.15
3572.0
53.01
4077.65
1579.43
13421.97
1911.62
456.36
16362.16
1705.53
251.68
293.25
14796.44
361.11
68.68
1879.44
6878.83
389.62
219.19
366.18
370.87
1155.27
1176.03
27.7
202.93
670.8
5026.11
6684.32
1077.08
2151.67
6832.62
10838.34
109.62
92.98
1556.02
619.47
975.14
6494.67
426.63
447.26
1324.5
3618.16
2534.39
243.18
2342.14
17301.25
3194.05
5800.73
7754.71
1940.42
4846.33
5807.18
17408.86
1323.2
8638.15
4688.42
3178.06
3107.76
12186.34
270.33
881.3
734.74
206.86
1758.31
134.42
1380.36
2457.51
121.77
1175.94
533.03
920.03
1300.8
9199.05
1135.74
3636.37
1650.97
4108.57
29384.36
4102.04
295.62
8124.12
9563.63
93.31
116.68
560.45
3489.08
117.7
58.06
214.51
7056.64
5796.67
418.51
1025.03
8634.0
365.21
121.34
1788.89
4366.15
1087.65
1614.79
6500.66
2078.42
2608.55
1148.69
27.29
5854.5
3731.03
27.52
555.87
1717.6
54.2
11185.26
220.4
25.76
7374.58
20075.07
4765.5
3748.34
772.46
2729.18
625.47
3627.07
7389.39
6968.79
2141.02
27.56
1968.36
16499.9
875.73
136.34
2810.74
1833.03
3993.64
21716.69
252.43
25.65
410.79
939.44
805.99
9282.51
3299.56
4660.91
1078.4
4046.35
1641.97
10331.4
349.17
27.53
1901.74
398.38
1661.81
16576.47
6811.32
2509.84
384.64
7580.97
2532.4
371.36
5423.82
431.01
1584.97
6108.0
86.53
9259.84
9095.42
561.28
1331.05
450.2
109.63
274.64
7549.4
6272.01
1677.04
2457.23
7303.24
25042.46
13635.82
9722.57
159.41
3441.57
25154.96
5754.6
15096.21
2901.8
3506.26
2916.67
321.16
1287.67
28.14
854.93
15583.25
1656.73
2933.2
366.84
1783.89
128.16
5818.73
6613.49
795.16
193.2
112.19
352.23
558.13
11932.63
6497.5
1733.46
2117.8
1660.79
14027.7
6237.38
260.11
32413.09
3394.19
153.92
1908.03
1071.9
111.27
446.93
2899.55
68.46
205.14
597.8
8882.68
388.39
3374.44
125.25
4401.21
1187.16
7766.69
1249.96
813.53
116.43
4118.07
3838.09
1827.91
40043.67
1944.63
14530.99
949.18
1702.57
109.97
4933.15
561.95
113.16
4167.21
16460.61
624.13
1154.6
526.58
118.46
322.33
11455.47
12388.79
3051.73
260.89
33835.25
964.27
2205.79
607.87
1712.65
3274.4
1691.73
1235.84
8530.12
6580.02
4062.76
2004.3
11135.51
631.74
14643.1
30.52
7693.96
798.99
3173.38
4466.13
83.25
10180.68
228.83
893.1
2256.86
10790.85
250.45
244.21
3701.39
816.41
173.98
362.88
2588.1
349.73
1248.33
8000.66
1124.74
37876.02
291.43
10253.93
11485.22
1157.41
1319.71
585.38
6754.22
10115.71
127.99
1293.69
5875.88
34372.17
123.99
7302.49
1845.04
6410.0
2465.03
58.15
1280.19
820.65
3665.23
535.37
599.9
3830.66
4929.36
114.09
6516.03
250.43
587.72
3756.55
139.49
467.58
3698.76
3445.0
6991.93
516.41
1006.72
3245.04
2164.31
52.59
733.43
83.56
4706.55
518.82
1266.69
992.46
33351.34
164.57
88.95
896.03
273.18
6079.13
3836.26
5278.89
3461.21
657.61
261.6
7153.06
26.71
51.13
3322.57
205.81
3430.86
263.47
56.93
13228.19
108.57
33181.85
1300.02
128.64
110.8
1686.85
7167.21
5099.32
6996.09
300.39
677.86
120.73
1271.67
304.7
5070.37
936.22
4118.53
241.54
20162.91
27031.2
7389.0
3027.63
113.31
1336.08
14125.36
5256.03
14519.67
33507.25
34123.64
755.48
595.63
402.03
100.26
123.45
6368.0
82.65
1019.4
483.26
3403.2
6955.94
659.27
8290.13
6714.53
16551.91
660.12
5826.45
4436.95
596.31
379.37
12343.25
5504.84
1981.02
84.89
2798.18
12294.78
246.41
126.23
263.59
362.36
134.77
766.64
6588.38
3621.19
3939.55
29460.25
274.38
127.02
4602.89
927.57
124.43
35440.37
1697.09
54.27
1881.94
145.96
4250.86
392.74
3902.93
837.89
5473.05
392.72
5566.37
1326.88
122.61
1235.65
2220.72
607.89
204.17
17780.97
28093.34
407.56
53.76
63.18
2519.89
680.72
7237.4
383.92
225.24
1571.06
8288.98
229.55
419.35
19189.47
53.95
3523.97
368.22
10812.94
4105.36
2403.07
2387.23
12414.48
101.81
408.63
14452.75
15132.44
437.34
2206.14
1400.65
8649.43
3555.0
1880.34
240.68
55.8
80.91
621.0
336.75
2541.74
1564.48
1842.53
443.03
1278.65
2676.37
1934.48
552.14
2486.5
1317.97
1527.45
1044.09
7480.3
1719.79
3560.73
2168.64
158.66
3239.07
1644.9
2349.85
6494.91
55.23
561.01
3268.38
2923.01
515.68
910.89
